architecture,family,design,coupling,N,p,g,se_A,se_B,sp_A,sp_B,R,valid_R,undefined_R,mean_A,mean_B,delta,bias,true_change,delta_sd,delta_mcse,mean_RC,ratio_of_means_RC,RC_q025,RC_q975,delta_q025,delta_q975,improve_5,improve_5_mcse,improve_5_lo,improve_5_hi,deteriorate_5,deteriorate_5_mcse,deteriorate_5_lo,deteriorate_5_hi,improve_10,improve_10_mcse,improve_10_lo,improve_10_hi,deteriorate_10,deteriorate_10_mcse,deteriorate_10_lo,deteriorate_10_hi,direction_reversal,direction_reversal_mcse,direction_reversal_lo,direction_reversal_hi,masked,masked_mcse,masked_lo,masked_hi,mean_naive_CI_width,naive_CI_excludes_zero,naive_CI_excludes_zero_mcse,naive_CI_excludes_zero_lo,naive_CI_excludes_zero_hi,expected_A,expected_B,expected_delta,expected_RC,analytic_z_delta,e,q,n_A,n_B,d_A,d_B,f_A,f_B
A,prevalence,repeated,shared,2000,0.01,0,0.8,0.9,1,1,10000,10000,0,0.00798785,0.00899735,0.0010095,0.0010095,-0,0.00289431295038,2.89431295038e-05,0.206693338071,0.126379438773,-0.44,1.3,-0.0045,0.007,0.3228,0.00467546960208,0.313705799408,0.332030289614,0.5993,0.00490040314668,0.589659023834,0.60886471409,0.2644,0.00441013197081,0.255847956395,0.273132983637,0.5285,0.00499187089176,0.51870704144,0.538271070653,0.6041,0.00489043137157,0.594476713543,0.613643337996,0.0664,0.00248979999197,0.0616846801922,0.0714483231948,0.011330813846,0.0627,0.00242422585581,0.0581144724932,0.0676213724818,0.008,0.009,0.001,0.125,0.328229882631,,,,,,,,
A,prevalence,repeated,shared,2000,0.01,0,0.8,0.925,1,1,10000,10000,0,0.00798785,0.00924705,0.0012592,0.0012592,-0,0.00291866702824,2.91866702824e-05,0.240236680075,0.157639414861,-0.421052631579,1.36363636364,-0.0045,0.007,0.2931,0.00455183907888,0.284259367853,0.302099530673,0.6318,0.00482316037469,0.622297848067,0.641200929962,0.237,0.00425242283881,0.228767384389,0.245434598754,0.5604,0.00496338432927,0.550650592275,0.570103020721,0.6386,0.00480406119861,0.629132648449,0.647960907203,0.0606,0.00238595138257,0.0560902044968,0.0654472532714,0.0114136055939,0.0694,0.00254133114725,0.0645826443032,0.0745480550936,0.008,0.00925,0.00125,0.15625,0.315212386716,,,,,,,,
A,prevalence,repeated,shared,2000,0.01,0,0.8,0.95,1,1,10000,10000,0,0.00798785,0.00949795,0.0015101,0.0015101,-0,0.00293652180411,2.93652180411e-05,0.273872241918,0.189049619109,-0.4,1.42857142857,-0.004,0.0075,0.2665,0.00442128657746,0.257925301146,0.275254026093,0.6609,0.00473403833952,0.651561245909,0.670115183415,0.2114,0.00408301408276,0.203509030553,0.219512613306,0.5931,0.00491255931262,0.583437592874,0.602690906629,0.6676,0.0047107349745,0.65830431951,0.676766964236,0.0567,0.00231268480343,0.0523351220523,0.0614053309031,0.0114962072678,0.0781,0.00268328884021,0.073001374033,0.0835226437921,0.008,0.0095,0.0015,0.1875,0.343944321675,,,,,,,,
A,prevalence,repeated,shared,2000,0.01,0,0.8,0.975,1,1,10000,10000,0,0.00798785,0.00974705,0.0017592,0.0017592,-0,0.00295860451802,2.95860451802e-05,0.307283400535,0.220234481118,-0.380952380952,1.5,-0.004,0.0075,0.2408,0.00427569128914,0.232520349418,0.249278715337,0.6904,0.00462328714228,0.681266855372,0.699386918048,0.1893,0.00391746742169,0.181741760491,0.197096856097,0.6251,0.0048409708737,0.615565533498,0.634538390109,0.697,0.00459555219751,0.687918647325,0.705930057317,0.0536,0.00225226641408,0.0493545758688,0.0581882578765,0.0115774930875,0.0895,0.00285464095816,0.0840614916918,0.0952537709705,0.008,0.00975,0.00175,0.21875,0.310957410629,,,,,,,,
A,prevalence,repeated,shared,2000,0.01,0,0.8,1,1,1,10000,10000,0,0.00798785,0.0099973,0.00200945,0.00200945,-0,0.00297837586107,2.97837586107e-05,0.340782544464,0.25156331178,-0.353046218487,1.54545454545,-0.004,0.008,0.2155,0.00411168760973,0.207551294721,0.223667200352,0.7145,0.00451652244542,0.705566727533,0.723268537166,0.169,0.0037475191794,0.161782411332,0.17647179559,0.6552,0.00475303019136,0.645826233586,0.664454573319,0.7214,0.00448310205104,0.712529540038,0.730100425483,0.0546,0.00227197799285,0.0503156089102,0.0592264568384,0.0116586123672,0.1016,0.00302121564937,0.0958306718357,0.107675298066,0.008,0.01,0.002,0.25,0.317287019531,,,,,,,,
A,prevalence,paired,shared,2000,0.1,0,0.8,0.6,1,1,10000,10000,0,0.0800204,0.0600077,-0.0200127,-0.0200127,-0,0.00314111849069,3.14111849069e-05,-0.250036449232,-0.250094975781,-0.317888320289,-0.184708636639,-0.0265,-0.014,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.0122382989769,1,0,0.999616001629,1,0.08,0.06,-0.02,-0.25,-0.404314578951,,,,,,,,
A,prevalence,paired,shared,2000,0.1,0,0.8,0.625,1,1,10000,10000,0,0.0800705,0.06252015,-0.01755035,-0.01755035,-0,0.00292383220397,2.92383220397e-05,-0.219160607179,-0.219186217146,-0.283870967742,-0.157138704319,-0.0235,-0.012,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9999,9.9994999875e-05,0.999433731103,0.999982347326,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.0114706399359,1,0,0.999616001629,1,0.08,0.0625,-0.0175,-0.21875,-1.72205504583,,,,,,,,
A,prevalence,paired,shared,2000,0.1,0,0.8,0.65,1,1,10000,10000,0,0.080063,0.06505965,-0.01500335,-0.01500335,-0,0.00273927255652,2.73927255652e-05,-0.187363234542,-0.187394301987,-0.25,-0.129250745242,-0.0205,-0.01,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9984,0.000399679871898,0.997402363084,0.99901486734,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.0106117337654,1,0,0.999616001629,1,0.08,0.065,-0.015,-0.1875,-0.122295241925,,,,,,,,
A,prevalence,paired,shared,2000,0.1,0,0.8,0.675,1,1,10000,10000,0,0.0800839,0.0675613,-0.0125226,-0.0125226,-0,0.00244593284837,2.44593284837e-05,-0.156393127724,-0.156368508527,-0.212903225806,-0.103225806452,-0.0175,-0.008,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9808,0.00137227402511,0.977919951822,0.983310795345,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.00970091212037,1,0,0.999616001629,1,0.08,0.0675,-0.0125,-0.15625,-0.923982848304,,,,,,,,
A,prevalence,paired,shared,2000,0.1,0,0.8,0.7,1,1,10000,10000,0,0.08011615,0.0701162,-0.00999995,-0.00999995,-0,0.00221455761362,2.21455761362e-05,-0.124796322345,-0.124818154642,-0.178084159975,-0.0758620689655,-0.0145,-0.006,0.999,0.000316069612586,0.998160055613,0.999456714014,0,0,0,0.000383998370677,0.8286,0.00376858116537,0.821087875147,0.835859761123,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.00866737990483,1,0,0.999616001629,1,0.08,0.07,-0.01,-0.125,0.0022577872761,,,,,,,,
A,prevalence,paired,shared,2000,0.1,0,0.8,0.725,1,1,10000,10000,0,0.08009395,0.07259575,-0.0074982,-0.0074982,-0,0.00191187402468,1.91187402468e-05,-0.0936188134817,-0.0936175578805,-0.140130301383,-0.0516129032258,-0.0115,-0.004,0.9796,0.00141364210464,0.976639563686,0.982192105077,0,0,0,0.000383998370677,0.3809,0.00485608062124,0.371429708756,0.390461759656,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.00749874363741,0.9996,0.000199959995999,0.998971871665,0.999844437163,0.08,0.0725,-0.0075,-0.09375,0.0941484625446,,,,,,,,
A,prevalence,paired,shared,2000,0.1,0,0.8,0.75,1,1,10000,10000,0,0.0800561,0.0750494,-0.0050067,-0.0050067,-0,0.00155072421293,1.55072421293e-05,-0.0625481138772,-0.0625398938994,-0.101353799452,-0.0277777777778,-0.008,-0.002,0.7373,0.00440100795273,0.728584235024,0.745833519349,0,0,0,0.000383998370677,0.0296,0.00169481090391,0.0264545937508,0.0331066719163,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.0004,0.000199959995999,0.000155562836623,0.00102812833536,0.00610915754425,0.9903,0.000980097444135,0.988181932595,0.992041518603,0.08,0.075,-0.005,-0.0625,-0.432056193109,,,,,,,,
A,prevalence,paired,shared,2000,0.1,0,0.8,0.775,1,1,10000,10000,0,0.08003305,0.07753895,-0.0024941,-0.0024941,-0,0.00110425863307,1.10425863307e-05,-0.0311732607362,-0.0311633756304,-0.06,-0.00645161290323,-0.005,-0.0005,0.0935,0.00291131842985,0.0879489766551,0.0993632140202,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.0391,0.00193832891946,0.0354745383496,0.0430794313485,0.00424747536225,0.7366,0.00440477513614,0.727877124942,0.745141167029,0.08,0.0775,-0.0025,-0.03125,0.534295121025,,,,,,,,
A,prevalence,paired,shared,2000,0.1,0,0.8,0.8,1,1,10000,10000,0,0.08011505,0.08011505,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0,0.000383998370677,0.08,0.08,0,0,0,,,,,,,,
A,prevalence,paired,shared,2000,0.1,0,0.8,0.825,1,1,10000,10000,0,0.0800041,0.08251465,0.00251055,0.00251055,-0,0.00111066964315,1.11066964315e-05,0.0315840495223,0.0313802667613,0.0062893081761,0.062893081761,0.0005,0.005,0,0,0,0.000383998370677,0.1042,0.00305519819324,0.0983631290624,0.110340844048,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.9934,0.000809718469593,0.991612549226,0.994808521182,0.0389,0.001933566394,0.0352839340115,0.0428701892859,0.00426169027191,0.7414,0.0043786532176,0.732726447373,0.749888158214,0.08,0.0825,0.0025,0.03125,0.949877406402,,,,,,,,
A,prevalence,paired,shared,2000,0.1,0,0.8,0.85,1,1,10000,10000,0,0.0800041,0.0850243,0.0050202,0.0050202,-0,0.00157068095547,1.57068095547e-05,0.0631482286599,0.0627492840992,0.0264900662252,0.106666666667,0.002,0.0085,0,0,0,0.000383998370677,0.7295,0.00444218133353,0.720706582662,0.738117162086,0,0,0,0.000383998370677,0.0436,0.00204203427983,0.039769875678,0.0477806380348,1,0,0.999616001629,1,0.0004,0.000199959995999,0.000155562836623,0.00102812833536,0.00611561595709,0.9899,0.000999899494949,0.987743478501,0.991680279896,0.08,0.085,0.005,0.0625,1.28606639876,,,,,,,,
A,prevalence,paired,shared,2000,0.1,0,0.8,0.875,1,1,10000,10000,0,0.0800041,0.0875368,0.0075327,0.0075327,-0,0.00192203021048,1.92203021048e-05,0.0947452290779,0.0941539246114,0.0490797546012,0.147441275168,0.004,0.0115,0,0,0,0.000383998370677,0.9731,0.00161791192591,0.969742689496,0.976093971245,0,0,0,0.000383998370677,0.3942,0.00488678176308,0.38466446372,0.403816790336,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.00751582819764,0.9998,0.000141407213395,0.999271004156,0.999945151073,0.08,0.0875,0.0075,0.09375,1.70132601567,,,,,,,,
A,prevalence,paired,shared,2000,0.1,0,0.8,0.9,1,1,10000,10000,0,0.08001385,0.09005455,0.0100407,0.0100407,-0,0.00221010903989,2.21010903989e-05,0.126265766467,0.125487025059,0.0734463276836,0.1875,0.006,0.0145,0,0,0,0.000383998370677,0.9992,0.000282729552753,0.998422049747,0.99959456628,0,0,0,0.000383998370677,0.8101,0.00392221863236,0.802294068584,0.817667775626,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.0086858435901,1,0,0.999616001629,1,0.08,0.09,0.01,0.125,1.84153809905,,,,,,,,
A,prevalence,paired,shared,2000,0.1,0,0.8,0.925,1,1,10000,10000,0,0.0800041,0.09255785,0.01255375,0.01255375,-0,0.00248735896745,2.48735896745e-05,0.15786842558,0.156913833166,0.0971428571429,0.229307619722,0.008,0.0175,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9691,0.00173046785581,0.965524081875,0.972315650853,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.00971149772733,1,0,0.999616001629,1,0.08,0.0925,0.0125,0.15625,2.16092653708,,,,,,,,
A,prevalence,paired,shared,2000,0.1,0,0.8,0.95,1,1,10000,10000,0,0.0800041,0.09507035,0.01506625,0.01506625,-0,0.00272345876787,2.72345876787e-05,0.189465425998,0.188318473678,0.122699386503,0.269230769231,0.01,0.0205,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9967,0.000573507628546,0.995369359428,0.99764917659,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.0106346150948,1,0,0.999616001629,1,0.08,0.095,0.015,0.1875,2.43256849642,,,,,,,,
A,prevalence,paired,shared,2000,0.1,0,0.8,0.975,1,1,10000,10000,0,0.0800041,0.09758,0.0175759,0.0175759,-0,0.00294017918763,2.94017918763e-05,0.221029605136,0.219687491016,0.147928994083,0.308219178082,0.012,0.0235,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.0114785711533,1,0,0.999616001629,1,0.08,0.0975,0.0175,0.21875,2.58147531686,,,,,,,,
A,prevalence,paired,shared,2000,0.1,0,0.8,1,1,1,10000,10000,0,0.0800041,0.10009055,0.02008645,0.02008645,-0,0.003139400736,3.139400736e-05,0.252613654658,0.251067757777,0.172619047619,0.348101265823,0.014,0.0265,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.012260927993,1,0,0.999616001629,1,0.08,0.1,0.02,0.25,2.75371025459,,,,,,,,
A,prevalence,repeated,shared,2000,0.1,0,0.8,0.6,1,1,10000,10000,0,0.08006335,0.0599446,-0.02011875,-0.02011875,-0,0.00809768057413,8.09768057413e-05,-0.246871634735,-0.251285388383,-0.4069819663,-0.0629370629371,-0.036,-0.0045,0.98,0.0014,0.977066073239,0.982565288325,0.002,0.000446766158074,0.00129511171254,0.00308735066465,0.9448,0.0022837022573,0.940150824477,0.949107570572,0.0005,0.000223550889061,0.000213588426164,0.00117002594614,0.0074,0.000857043756176,0.00589908635958,0.00927922883521,0.0039,0.000623280835579,0.00285436086877,0.00532664231461,0.0315851142518,0.7013,0.00457688005086,0.692253570465,0.710191831791,0.08,0.06,-0.02,-0.25,-1.46646930455,,,,,,,,
A,prevalence,repeated,shared,2000,0.1,0,0.8,0.625,1,1,10000,10000,0,0.08006335,0.06245255,-0.0176108,-0.0176108,-0,0.00815536169354,8.15536169354e-05,-0.215391315331,-0.219960818527,-0.380688582251,-0.0206861124232,-0.0335,-0.0015,0.9568,0.00203307058412,0.952636749863,0.960612429225,0.0051,0.000712319450808,0.00388131108356,0.00669877050373,0.8976,0.00303173613628,0.891504408072,0.903390236423,0.0014,0.000373903730925,0.000834162028875,0.00234876114636,0.0153,0.00122743268655,0.0130736715154,0.0178985765051,0.0072,0.000845467917783,0.00572169385772,0.00905677493642,0.0318515285403,0.5838,0.00492927540314,0.574108420197,0.593427221676,0.08,0.0625,-0.0175,-0.21875,-1.3586154013,,,,,,,,
A,prevalence,repeated,shared,2000,0.1,0,0.8,0.65,1,1,10000,10000,0,0.08006335,0.06496765,-0.0150957,-0.0150957,-0,0.00819891235021,8.19891235021e-05,-0.183820224323,-0.188546944388,-0.353538433112,0.0137009919698,-0.0315,0.001,0.9197,0.00271757079025,0.914211079603,0.924866592164,0.0114,0.00106160444611,0.00949887105305,0.0136763721548,0.8228,0.00381837871354,0.815192570956,0.830159519696,0.005,0.000705336798983,0.00379490107084,0.00658525731613,0.0296,0.00169481090391,0.0264545937508,0.0331066719163,0.011,0.00104302444842,0.00913526995319,0.0132402804533,0.0321150118376,0.4496,0.00497453354597,0.43987129987,0.459367407166,0.08,0.065,-0.015,-0.1875,-1.16722799211,,,,,,,,
A,prevalence,repeated,shared,2000,0.1,0,0.8,0.675,1,1,10000,10000,0,0.08006335,0.06750665,-0.0125567,-0.0125567,-0,0.00827687657142,8.27687657142e-05,-0.15189763634,-0.156834556635,-0.324471566225,0.0544248608534,-0.0285,0.004,0.8556,0.00351494864827,0.848574246865,0.862352653494,0.0275,0.00163535164414,0.024471692103,0.0308911863573,0.7202,0.00448900835375,0.711318431901,0.728912455216,0.0095,0.000970038659023,0.00777816669577,0.0115985357059,0.0612,0.00239696808489,0.056668408149,0.0660685888211,0.0238,0.00152425588403,0.0209903548907,0.0269753651575,0.0323773996309,0.3286,0.00469704204793,0.319461316475,0.337870318166,0.08,0.0675,-0.0125,-0.15625,-0.685041023757,,,,,,,,
A,prevalence,repeated,shared,2000,0.1,0,0.8,0.7,1,1,10000,10000,0,0.08006335,0.0699857,-0.01007765,-0.01007765,-0,0.00831483668682,8.31483668682e-05,-0.120791231201,-0.125870950941,-0.29696969697,0.0902268692565,-0.026,0.0065,0.7773,0.00416058541554,0.769039790179,0.785347244324,0.0496,0.00217117111256,0.0455148389118,0.0540310668205,0.6028,0.00489318056074,0.593171827579,0.612349222356,0.0208,0.00142714259974,0.0181813537314,0.023786670307,0.1057,0.00307453264741,0.099824692132,0.111878128983,0.0301,0.00170862488569,0.0269273820087,0.03363349966,0.0326299734305,0.2276,0.00419283007049,0.219487717372,0.235921484941,0.08,0.07,-0.01,-0.125,-0.933872821857,,,,,,,,
A,prevalence,repeated,shared,2000,0.1,0,0.8,0.725,1,1,10000,10000,0,0.08006335,0.07250795,-0.0075554,-0.0075554,-0,0.00834282273029,8.34282273029e-05,-0.089132152711,-0.0943677725201,-0.269005847953,0.123188405797,-0.024,0.009,0.6731,0.00469080366249,0.663841248689,0.682225811075,0.0937,0.00291410895472,0.0881434357192,0.0995686013568,0.4771,0.00499475314705,0.467321133096,0.486896454029,0.0403,0.00196661918022,0.0366187206391,0.0443343274629,0.1763,0.00381075202552,0.168955763268,0.183892837277,0.0458,0.00209051094233,0.0418741615065,0.0500746626134,0.0328835420572,0.148,0.00355099985919,0.141175359327,0.155094975526,0.08,0.0725,-0.0075,-0.09375,-0.664043834934,,,,,,,,
A,prevalence,repeated,shared,2000,0.1,0,0.8,0.75,1,1,10000,10000,0,0.08006335,0.0750096,-0.00505375,-0.00505375,-0,0.00844957841996,8.44957841996e-05,-0.0576645685365,-0.0631218903531,-0.245903830981,0.159420289855,-0.022,0.0115,0.5523,0.00497257186977,0.54253570583,0.562024127941,0.1481,0.00355199085021,0.141273380105,0.155196877948,0.36,0.0048,0.350647585485,0.369459934059,0.0721,0.00258653416757,0.0671931098616,0.0773355159441,0.2701,0.00444011249857,0.261487043812,0.278889518639,0.0555,0.00228953597919,0.0511808952163,0.0601604793352,0.0331317357394,0.0897,0.00285751482936,0.0842557876826,0.0954593213804,0.08,0.075,-0.005,-0.0625,-0.636126411621,,,,,,,,
A,prevalence,repeated,shared,2000,0.1,0,0.8,0.775,1,1,10000,10000,0,0.08006335,0.0774893,-0.00257405,-0.00257405,-0,0.00854670967227,8.54670967227e-05,-0.0264662671854,-0.0321501660872,-0.217877094972,0.202705065205,-0.019,0.0145,0.4314,0.00495271683019,0.421721023869,0.441131660707,0.2254,0.0041784547383,0.217316718766,0.233694173139,0.2525,0.00434446486923,0.244081149475,0.261108929718,0.1197,0.00324610397246,0.113483333279,0.126208735882,0.3706,0.00482965464604,0.361185427413,0.380113951365,0.0669,0.00249848734237,0.0621674809604,0.0719651384283,0.0333744697892,0.0597,0.00236930179589,0.0552231424817,0.0645150064835,0.08,0.0775,-0.0025,-0.03125,-0.866415297108,,,,,,,,
A,prevalence,repeated,shared,2000,0.1,0,0.8,0.8,1,1,10000,10000,0,0.08006335,0.07999965,-6.37e-05,-6.37e-05,-0,0.00855800305279,8.55800305279e-05,0.00502900449503,-0.000795619968437,-0.188888888889,0.23288186219,-0.0165,0.0165,0.3203,0.00466591802328,0.311225468848,0.329512540166,0.3238,0.00467924737538,0.314698015578,0.333037305448,0.1682,0.00374043794227,0.160996587421,0.175658233898,0.1862,0.00389267979675,0.178691499797,0.19394949758,0.4837,0.00499734239371,0.473913526801,0.493498991546,0.0721,0.00258653416757,0.0671931098616,0.0773355159441,0.0336169677744,0.0474,0.00212492917529,0.0434061872899,0.0517414080352,0.08,0.08,0,0,-0.744332522518,,,,,,,,
A,prevalence,repeated,shared,2000,0.1,0,0.8,0.825,1,1,10000,10000,0,0.08006335,0.08247885,0.0024155,0.0024155,-0,0.00861799203577,8.61799203577e-05,0.0361691028511,0.0301698592427,-0.16571507498,0.265316826031,-0.0145,0.019,0.2245,0.00417252621322,0.2164286764,0.232782906702,0.4316,0.00495299343832,0.421920405242,0.441332125735,0.1032,0.00304219920452,0.09738896768,0.109315773427,0.2683,0.0044307460997,0.259706081287,0.277071863558,0.6002,0.00489857081198,0.590562267448,0.609760779278,0.0615,0.00240245187257,0.056957557998,0.0663792085731,0.0338533835782,0.0587,0.0023506235343,0.0542600896316,0.0634788273304,0.08,0.0825,0.0025,0.03125,-0.98050682397,,,,,,,,
A,prevalence,repeated,shared,2000,0.1,0,0.8,0.85,1,1,10000,10000,0,0.08006335,0.0849702,0.00490685,0.00490685,-0,0.0086425411442,8.6425411442e-05,0.0674041711969,0.061287093283,-0.135875192951,0.306582274843,-0.012,0.0215125,0.1473,0.00354404726266,0.140489244538,0.154381627913,0.5418,0.00498249696437,0.532020296222,0.551547601514,0.058,0.00233743449106,0.0535861760006,0.0627532785591,0.3687,0.00482452391434,0.359296207127,0.378204630845,0.7054,0.004558627425,0.696387748596,0.714254504873,0.0577,0.0023317527742,0.05329741309,0.0624422718687,0.0340876907165,0.0867,0.00281394935989,0.0813422427148,0.0923751703384,0.08,0.085,0.005,0.0625,-1.07780800167,,,,,,,,
A,prevalence,repeated,shared,2000,0.1,0,0.8,0.875,1,1,10000,10000,0,0.08006335,0.0874304,0.00736705,0.00736705,-0,0.0087098613919,8.7098613919e-05,0.0983245898597,0.0920152604157,-0.105603941844,0.340592349174,-0.0095,0.0245,0.0934,0.00290992164843,0.0878517500952,0.0992605173798,0.6468,0.00477964182758,0.637377332369,0.656109925709,0.0297,0.00169758387127,0.0265491315665,0.033212057301,0.4704,0.00499123070996,0.460630605755,0.480192126949,0.7916,0.0040616430173,0.783528093014,0.799447959136,0.0511,0.00220201702991,0.0469538898487,0.0555908638885,0.0343163378264,0.1362,0.00343000816326,0.129616845414,0.1430625518,0.08,0.0875,0.0075,0.09375,-1.52643072051,,,,,,,,
A,prevalence,repeated,shared,2000,0.1,0,0.8,0.9,1,1,10000,10000,0,0.08006335,0.08993575,0.0098724,0.0098724,-0,0.00883300177924,8.83300177924e-05,0.129863185291,0.123307355987,-0.0860261401557,0.384615384615,-0.0075,0.027,0.054,0.00226017698422,0.0497389383894,0.0586035881572,0.7444,0.00436197936721,0.735757954765,0.752854346831,0.0172,0.00130015999016,0.014830880568,0.0199399082587,0.5803,0.00493509787137,0.570598358997,0.589939970865,0.8646,0.00342150317843,0.85775379725,0.871166191138,0.036,0.00186290096355,0.032523311926,0.039833038562,0.0345462918676,0.2004,0.00400299687734,0.192669979115,0.208360112708,0.08,0.09,0.01,0.125,-1.44458252346,,,,,,,,
A,prevalence,repeated,shared,2000,0.1,0,0.8,0.925,1,1,10000,10000,0,0.08006335,0.09247165,0.0124083,0.0124083,-0,0.00878556541868,8.78556541868e-05,0.161583215674,0.154981024401,-0.0514285714286,0.417920202907,-0.0045,0.0295,0.026,0.00159135162676,0.0230583148128,0.0293057156426,0.8269,0.00378333701909,0.81935962784,0.834189314025,0.0069,0.000827791640451,0.00545620543118,0.00872249376198,0.6816,0.00465855599945,0.672401150812,0.690659380979,0.9164,0.00276786993914,0.910813862984,0.921666343173,0.0265,0.00160616779945,0.0235291491804,0.0298344972766,0.0347758280895,0.2861,0.00451936710171,0.277325660463,0.29503861404,0.08,0.0925,0.0125,0.15625,-1.04375752305,,,,,,,,
