architecture,family,design,coupling,N,p,g,se_A,se_B,sp_A,sp_B,R,valid_R,undefined_R,mean_A,mean_B,delta,bias,true_change,delta_sd,delta_mcse,mean_RC,ratio_of_means_RC,RC_q025,RC_q975,delta_q025,delta_q975,improve_5,improve_5_mcse,improve_5_lo,improve_5_hi,deteriorate_5,deteriorate_5_mcse,deteriorate_5_lo,deteriorate_5_hi,improve_10,improve_10_mcse,improve_10_lo,improve_10_hi,deteriorate_10,deteriorate_10_mcse,deteriorate_10_lo,deteriorate_10_hi,direction_reversal,direction_reversal_mcse,direction_reversal_lo,direction_reversal_hi,masked,masked_mcse,masked_lo,masked_hi,mean_naive_CI_width,naive_CI_excludes_zero,naive_CI_excludes_zero_mcse,naive_CI_excludes_zero_lo,naive_CI_excludes_zero_hi,expected_A,expected_B,expected_delta,expected_RC,analytic_z_delta,e,q,n_A,n_B,d_A,d_B,f_A,f_B
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.59292134589,0.629891547677,0.0369702017865,0.0369702017865,0.0,0.00840809795453,8.40809795453e-05,0.0625607302887,0.0623526240753,0.0349205512092,0.0933611561603,0.021012115207,0.0539571515518,0.7967,0.0040245386071,0.788698808659,0.804473326707,0.0,0.0,0.0,0.000383998370677,0.0086,0.000923365583071,0.00696946840511,0.0106079251936,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.629961993243,0.037241022706,0.0628306143314,-3.22095343,0.3,0.75,0.8,0.85,0.95,0.975,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592990491426,0.630180779267,0.0371902878405,0.0371902878405,0.0,0.00888922806889,8.88922806889e-05,0.0629472404048,0.0627164994687,0.0330111588725,0.0951793631081,0.0199909426402,0.0548465298693,0.7908,0.00406737458319,0.782717174127,0.798659492421,0.0,0.0,0.0,0.000383998370677,0.0143,0.00118724513054,0.0121525332635,0.0168204827538,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0001,9.9994999875e-05,1.76526736011e-05,0.000566268897401,,,,,,0.592720970537,0.630148270181,0.037427299644,0.0631448885806,-2.66628104965,0.3,0.75,0.8,0.85,0.95,1.0,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592458558937,0.645093388773,0.0526348298367,0.0526348298367,0.0,0.0149964179602,0.000149964179602,0.0891052325804,0.0888413696499,0.038532249766,0.142127876772,0.0231759855984,0.0823162146339,0.9346,0.00247230337944,0.929585545659,0.939280682957,0.0,0.0,0.0,0.000383998370677,0.3328,0.00471215619436,0.323630098297,0.342098310758,0.0,0.0,0.0,0.000383998370677,0.0001,9.9994999875e-05,1.76526736011e-05,0.000566268897401,0.0011,0.000331480014481,0.00061435065423,0.00196880292003,,,,,,0.592720970537,0.645491803279,0.0527708327414,0.0890314926661,-0.906902602233,0.3,0.75,0.8,0.875,0.95,0.7,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592574621554,0.645815135889,0.0532405143349,0.0532405143349,0.0,0.0143722066966,0.000143722066966,0.0901068291785,0.0898460926242,0.0430432595222,0.140742833501,0.0257041710516,0.081871799177,0.9501,0.00217738352157,0.945656889301,0.954197435366,0.0,0.0,0.0,0.000383998370677,0.3401,0.00473742535561,0.330877798127,0.349445004552,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0003,0.000173179098046,0.000102032199418,0.000881735772236,,,,,,0.592720970537,0.645856900452,0.0531359299152,0.0896474607049,0.727685190547,0.3,0.75,0.8,0.875,0.95,0.725,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592726027453,0.646145659367,0.0534196319137,0.0534196319137,0.0,0.0137187142761,0.000137187142761,0.0904008412629,0.090125335213,0.0450089109094,0.139175487217,0.0270735488073,0.08073010907,0.957,0.00202857092555,0.952845478599,0.96080354689,0.0,0.0,0.0,0.000383998370677,0.3367,0.00472581326334,0.327501849386,0.346023564482,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0001,9.9994999875e-05,1.76526736011e-05,0.000566268897401,,,,,,0.592720970537,0.646198030635,0.0534770600973,0.0902229932051,-0.418611995826,0.3,0.75,0.8,0.875,0.95,0.75,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592692761692,0.64649989707,0.0538071353782,0.0538071353782,0.0,0.0133917450385,0.000133917450385,0.091060122974,0.0907841952121,0.0462996484096,0.138266315294,0.0279524812397,0.080433267865,0.9623,0.00190469708878,0.958385837385,0.965859117722,0.0,0.0,0.0,0.000383998370677,0.3477,0.00476240181001,0.338425955997,0.357091009906,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.646517478814,0.0537965082763,0.0907619452498,0.0793556171671,0.3,0.75,0.8,0.875,0.95,0.775,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592703218456,0.646933745937,0.0542305274811,0.0542305274811,0.0,0.0127950871953,0.000127950871953,0.0917584845951,0.0914969343719,0.0493816522624,0.137360570204,0.0295217424664,0.0801128438366,0.9729,0.00162374844111,0.969531352173,0.975905462168,0.0,0.0,0.0,0.000383998370677,0.3487,0.00476558821133,0.339419330486,0.358096867421,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.64681724846,0.0540962779227,0.0912676969631,1.04922738188,0.3,0.75,0.8,0.875,0.95,0.8,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592637429061,0.646953494131,0.0543160650701,0.0543160650701,0.0,0.0123081827039,0.000123081827039,0.0919301009336,0.0916514253178,0.0505333093036,0.136454001581,0.0306293581354,0.0788051433813,0.9767,0.00150854598869,0.973555157774,0.979478738179,0.0,0.0,0.0,0.000383998370677,0.3462,0.00475757879598,0.336935979297,0.355582138602,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.647099103586,0.0543781330484,0.0917432244705,-0.504282230778,0.3,0.75,0.8,0.875,0.95,0.825,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.59246553022,0.647139611492,0.0546740812725,0.0546740812725,0.0,0.0116852017123,0.000116852017123,0.0925535346579,0.0922822991106,0.0540231317696,0.134323153106,0.03245995721,0.077701568468,0.9849,0.00121950768755,0.982316823873,0.987110774507,0.0,0.0,0.0,0.000383998370677,0.3501,0.00477001037735,0.34081013076,0.359504991952,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.647364603482,0.0546436329444,0.0921911585055,0.260571694451,0.3,0.75,0.8,0.875,0.95,0.85,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592378620353,0.647337714079,0.0549590937264,0.0549590937264,0.0,0.0111086800274,0.000111086800274,0.0930641244537,0.0927769704005,0.0557838662407,0.134146356141,0.0339597717488,0.0772636354674,0.9898,0.0010047865445,0.987633987574,0.991589847622,0.0,0.0,0.0,0.000383998370677,0.3489,0.00476622271825,0.339618010816,0.358298033492,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.647615131579,0.0548941610417,0.0926138331025,0.584522054207,0.3,0.75,0.8,0.875,0.95,0.875,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592390935083,0.64749968383,0.0551087487464,0.0551087487464,0.0,0.0106947816475,0.000106947816475,0.0933072961178,0.0930276705512,0.0577904555225,0.133644708231,0.0350678144196,0.0767684657264,0.9924,0.000868460707229,0.990498622669,0.993923215736,0.0,0.0,0.0,0.000383998370677,0.3514,0.00477407624573,0.342101667345,0.36081245697,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.647851919561,0.055130949024,0.0930133262773,-0.207580465712,0.3,0.75,0.8,0.875,0.95,0.9,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.59291353643,0.648350207758,0.0554366713287,0.0554366713287,0.0,0.010079848754,0.00010079848754,0.0937816364223,0.0934987446272,0.0601653384708,0.131490066547,0.0363474772991,0.0758081432117,0.9947,0.000726079196782,0.9930745949,0.995945477112,0.0,0.0,0.0,0.000383998370677,0.3578,0.00479352855421,0.348461106566,0.36724810257,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.648076067616,0.0553550970784,0.0933914941937,0.809280498608,0.3,0.75,0.8,0.875,0.95,0.925,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592682300419,0.648097752056,0.0554154516372,0.0554154516372,0.0,0.00952855926262,9.52855926262e-05,0.0937795798321,0.0934994205124,0.0616246498599,0.129337539432,0.0375664735296,0.0746280771467,0.9977,0.000479031314217,0.996550922518,0.998466845504,0.0,0.0,0.0,0.000383998370677,0.3509,0.00477251705078,0.341604913493,0.360309594821,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.648288561525,0.0555675909879,0.09375,-1.5966668887,0.3,0.75,0.8,0.875,0.95,0.95,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.59272969126,0.64837348095,0.0556437896893,0.0556437896893,0.0,0.00998745359248,9.98745359248e-05,0.0941684611238,0.0938771762403,0.0604709750659,0.131572609702,0.0367214688904,0.0757123401632,0.9963,0.000607149899119,0.994904491255,0.997314351962,0.0,0.0,0.0,0.000383998370677,0.3594,0.0047982459295,0.350051251763,0.368856728579,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.648490287162,0.0557693166249,0.0940903382824,-1.2568462464,0.3,0.75,0.8,0.875,0.95,0.975,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592915937174,0.648798433387,0.0558824962131,0.0558824962131,0.0,0.0103721932342,0.000103721932342,0.0945710576465,0.0942502852588,0.0589896502589,0.132905070273,0.0359764383071,0.0764037978906,0.9947,0.000726079196782,0.9930745949,0.995945477112,0.0,0.0,0.0,0.000383998370677,0.3753,0.0048420027881,0.365859434967,0.384836334227,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.648682042834,0.0559610722963,0.0944138558918,-0.757564783695,0.3,0.75,0.8,0.875,0.95,1.0,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592453970136,0.663775377947,0.0713214078111,0.0713214078111,0.0,0.0159207588358,0.000159207588358,0.120730054267,0.120383036331,0.0679566118957,0.177204958243,0.0406899319682,0.102971739395,0.9959,0.000638998435053,0.994443005072,0.996976145344,0.0,0.0,0.0,0.000383998370677,0.7633,0.00425056596232,0.754868923094,0.771528863364,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.66393442623,0.0712134556922,0.120146678171,0.678058879003,0.3,0.75,0.8,0.9,0.95,0.7,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592602939927,0.664180133567,0.0715771936397,0.0715771936397,0.0,0.0153876811846,0.000153876811846,0.121147022586,0.120784405235,0.0694174498552,0.177727503461,0.0420635921291,0.102417659789,0.9969,0.00055591276294,0.995603246944,0.997815135475,0.0,0.0,0.0,0.000383998370677,0.7763,0.00416723301484,0.768027153731,0.784360648769,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.664309954751,0.0715889842139,0.120780245296,-0.0766234625694,0.3,0.75,0.8,0.9,0.95,0.725,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592302149767,0.66429456916,0.0719924193922,0.0719924193922,0.0,0.014627214201,0.00014627214201,0.121899864033,0.121546780508,0.072129465206,0.174224182169,0.0435292293628,0.101350998698,0.9978,0.000468525346166,0.9966710408,0.998546650422,0.0,0.0,0.0,0.000383998370677,0.7985,0.0040112061777,0.790524230743,0.80624652223,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.66466083151,0.0719398609726,0.121372221582,0.359319408897,0.3,0.75,0.8,0.9,0.95,0.75,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592438072033,0.664765672319,0.0723276002854,0.0723276002854,0.0,0.0143259122198,0.000143259122198,0.12245675262,0.122084659477,0.0740376685656,0.173481758952,0.0446984122876,0.100384449142,0.9986,0.000373903730925,0.997651238854,0.999165837971,0.0,0.0,0.0,0.000383998370677,0.8057,0.00395660852246,0.797828401952,0.813336821444,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0001,9.9994999875e-05,1.76526736011e-05,0.000566268897401,,,,,,0.592720970537,0.66498940678,0.0722684362424,0.121926572257,0.412986217618,0.3,0.75,0.8,0.9,0.95,0.775,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592870235689,0.665369564207,0.0724993285175,0.0724993285175,0.0,0.0136716361508,0.000136716361508,0.122652696583,0.12228532342,0.0769185649842,0.171604939867,0.0464031842155,0.0996837119317,0.9989,0.000331480014481,0.99803119708,0.999385649346,0.0,0.0,0.0,0.000383998370677,0.8209,0.00383436031171,0.813261999488,0.828291550357,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.665297741273,0.0725767707358,0.122446774019,-0.566444406802,0.3,0.75,0.8,0.9,0.95,0.8,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592594310329,0.665143487023,0.0725491766938,0.0725491766938,0.0,0.0132278326832,0.000132278326832,0.122795532729,0.122426380796,0.0782371955638,0.171090931488,0.0474379893444,0.098724635599,0.9996,0.000199959995999,0.998971871665,0.999844437163,0.0,0.0,0.0,0.000383998370677,0.831,0.0037475191794,0.82352820441,0.838217588668,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.665587649402,0.0728666788651,0.122935888027,-2.40025844723,0.3,0.75,0.8,0.9,0.95,0.825,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592825746511,0.665789457678,0.0729637111663,0.0729637111663,0.0,0.0129339410503,0.000129339410503,0.123439774253,0.123077837958,0.0794790156789,0.17117756863,0.048149010236,0.0985235840458,0.9998,0.000141407213395,0.999271004156,0.999945151073,0.0,0.0,0.0,0.000383998370677,0.844,0.00362855343078,0.836756209215,0.850979599906,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.66586073501,0.0731397644724,0.123396620177,-1.36117294343,0.3,0.75,0.8,0.9,0.95,0.85,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592512948335,0.665774407422,0.0732614590865,0.0732614590865,0.0,0.0122376811415,0.000122376811415,0.123998205601,0.123645330102,0.0820211085765,0.1696968711,0.0498760181499,0.097881363367,0.9999,9.9994999875e-05,0.999433731103,0.999982347326,0.0,0.0,0.0,0.000383998370677,0.8629,0.00343952889216,0.856019148266,0.869502145717,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.666118421053,0.0733974505154,0.123831371191,-1.11125161125,0.3,0.75,0.8,0.9,0.95,0.875,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592644155891,0.666343385906,0.0736992300156,0.0736992300156,0.0,0.0119155315566,0.000119155315566,0.124717603097,0.12435663,0.0840684908622,0.170471635723,0.0509411485119,0.0981646094801,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.8786,0.00326591549186,0.87205311953,0.884856116904,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.666361974406,0.0736410038686,0.124242278457,0.488657570663,0.3,0.75,0.8,0.9,0.95,0.9,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592964182385,0.666738178968,0.0737739965838,0.0737739965838,0.0,0.0113656662333,0.000113656662333,0.124773919867,0.124415603464,0.0861814599729,0.169122203868,0.0523019529047,0.0970909338897,0.9999,9.9994999875e-05,0.999433731103,0.999982347326,0.0,0.0,0.0,0.000383998370677,0.887,0.00316592798402,0.880645699692,0.893057085569,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.66659252669,0.0738715561531,0.124631251171,-0.858370880757,0.3,0.75,0.8,0.9,0.95,0.925,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.59232735524,0.666377673076,0.0740503178353,0.0740503178353,0.0,0.0109364703906,0.000109364703906,0.125380428171,0.125015866953,0.0873487612422,0.166678470255,0.0530164533821,0.0961214165261,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.8965,0.00304610817273,0.890376687243,0.902318802049,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.666811091854,0.0740901213172,0.125,-0.363951809415,0.3,0.75,0.8,0.9,0.95,0.95,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.59281301386,0.6672718936,0.0744588797394,0.0744588797394,0.0,0.0113603529488,0.000113603529488,0.126004248341,0.12560264029,0.0865715391565,0.16958560846,0.0528424198127,0.097449885896,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.8943,0.00307453264741,0.888121871017,0.900175307868,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.667018581081,0.0742976105438,0.125350062233,1.41957909527,0.3,0.75,0.8,0.9,0.95,0.975,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592634398521,0.66721154975,0.0745771512281,0.0745771512281,0.0,0.0116816457688,0.000116816457688,0.126262867917,0.125840064995,0.0856527421556,0.17100849325,0.0523247815819,0.0980032666055,0.9999,9.9994999875e-05,0.999433731103,0.999982347326,0.0,0.0,0.0,0.000383998370677,0.888,0.00315366453511,0.881669330836,0.894032686429,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.667215815486,0.0744948449487,0.125682823203,0.704577771138,0.3,0.75,0.8,0.9,0.95,1.0,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592541087981,0.68215153876,0.0896104507787,0.0896104507787,0.0,0.0166994210682,0.000166994210682,0.151684112204,0.151230779766,0.0944687354189,0.212121212121,0.0572847455782,0.122540264735,0.9999,9.9994999875e-05,0.999433731103,0.999982347326,0.0,0.0,0.0,0.000383998370677,0.9606,0.00194544699234,0.956606755766,0.964239504935,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.68237704918,0.0896560786431,0.151261863676,-0.273230216864,0.3,0.75,0.8,0.925,0.95,0.7,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592445894211,0.682410026713,0.0899641325022,0.0899641325022,0.0,0.0162149736693,0.000162149736693,0.152307239656,0.151852065111,0.0965791944158,0.210777357438,0.0584507841816,0.121744310556,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.9671,0.00178374858094,0.963420623682,0.97042064504,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.68276300905,0.0900420385125,0.151913029888,-0.480457211195,0.3,0.75,0.8,0.925,0.95,0.725,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592641768244,0.682949630928,0.0903078626836,0.0903078626836,0.0,0.0156064827604,0.000156064827604,0.152845188214,0.152381873035,0.0986760346772,0.210430392779,0.0600148720387,0.121069692081,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.9724,0.00163823807794,0.969003207017,0.975433991322,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.683123632385,0.0904026618479,0.15252144996,-0.607434523622,0.3,0.75,0.8,0.925,0.95,0.75,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592711204961,0.68314118136,0.0904299763984,0.0904299763984,0.0,0.0152283464533,0.000152283464533,0.153019254833,0.152570047,0.100762587074,0.207876657007,0.0611252683416,0.119792098702,0.9999,9.9994999875e-05,0.999433731103,0.999982347326,0.0,0.0,0.0,0.000383998370677,0.9767,0.00150854598869,0.973555157774,0.979478738179,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.683461334746,0.0907403642085,0.153091199264,-2.03822398618,0.3,0.75,0.8,0.925,0.95,0.775,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592710847822,0.683851937743,0.0911410899212,0.0911410899212,0.0,0.0146128762346,0.000146128762346,0.154213861431,0.153769903581,0.103499489404,0.207346302095,0.0629884282721,0.119956745971,0.9999,9.9994999875e-05,0.999433731103,0.999982347326,0.0,0.0,0.0,0.000383998370677,0.9829,0.00129644089723,0.980167319161,0.985261815212,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.683778234086,0.091057263549,0.153625851075,0.573647315105,0.3,0.75,0.8,0.925,0.95,0.8,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592740789482,0.683893219815,0.0911524303329,0.0911524303329,0.0,0.0142098030514,0.000142098030514,0.154245763149,0.153781268221,0.104504128135,0.206943811125,0.0634084524615,0.119104049368,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.9836,0.00127008031242,0.980918546364,0.985910050412,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.684076195219,0.0913552246819,0.154128551583,-1.42714398107,0.3,0.75,0.8,0.925,0.95,0.825,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592590873105,0.684263110538,0.0916722374326,0.0916722374326,0.0,0.0137336544507,0.000137336544507,0.155159818255,0.154697349543,0.107802232047,0.207732776258,0.0651388448527,0.11926221866,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.9871,0.00112843209809,0.984693796024,0.989132112764,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.684356866538,0.0916358960005,0.154602081849,0.264615891192,0.3,0.75,0.8,0.925,0.95,0.85,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592494330014,0.684381508096,0.0918871780821,0.0918871780821,0.0,0.0132880192897,0.000132880192897,0.155546480167,0.155085328968,0.109323318216,0.206680093793,0.0665618505957,0.118472147359,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.9911,0.000939190608982,0.989061355696,0.992761481104,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.684621710526,0.0919007399891,0.15504890928,-0.102061162547,0.3,0.75,0.8,0.925,0.95,0.875,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592653847504,0.684901633149,0.0922477856452,0.0922477856452,0.0,0.0129182475713,0.000129182475713,0.156123632082,0.155652048888,0.110194601878,0.206946500891,0.0675288519153,0.118397000584,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.9945,0.000739577582137,0.992848458868,0.995771766744,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.68487202925,0.0921510587132,0.155471230636,0.748762024254,0.3,0.75,0.8,0.925,0.95,0.9,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592834881749,0.685283149794,0.0924482680449,0.0924482680449,0.0,0.012518764927,0.00012518764927,0.156413257333,0.155942693136,0.112239762464,0.205772920904,0.0685212634721,0.11782053441,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.9956,0.000661864034376,0.994098821854,0.996720558961,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.685108985765,0.0923880152279,0.155871008148,0.481300011298,0.3,0.75,0.8,0.925,0.95,0.925,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592250542096,0.684992049381,0.0927415072849,0.0927415072849,0.0,0.0121153687385,0.000121153687385,0.157060932035,0.15659167986,0.113636363636,0.204404273916,0.0694444444444,0.116838487973,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.9958,0.000646711682282,0.994328104184,0.996891123032,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.685333622184,0.0926126516464,0.15625,1.06357174295,0.3,0.75,0.8,0.925,0.95,0.95,0.005,0.005
C,C3_surface,paired,shared,2000,,0.0,,,,,10000,10000,0,0.592797601415,0.685535824553,0.0927382231379,0.0927382231379,0.0,0.0124153303078,0.000124153303078,0.156931405162,0.15644163019,0.112576150198,0.20513328356,0.0689072848264,0.117718449561,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.995,0.000705336798983,0.993414742684,0.996205098929,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,,,,,,0.592720970537,0.685546875,0.0928259044627,0.156609786184,-0.706234329782,0.3,0.75,0.8,0.925,0.95,0.975,0.005,0.005
